id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
579412,1594711,dorzolamide 20 MG/ML / timolol 5 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,1923432,2017-08-07,2099-12-31,NA
579958,1593698,15 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1928569,2017-08-07,2099-12-31,NA
580849,938205,camphor,Drug,RxNorm,Ingredient,S,1952,1970-01-01,2099-12-31,NA
580914,1139042,acetylcysteine,Drug,RxNorm,Ingredient,S,197,1970-01-01,2099-12-31,NA
580938,19018781,acetazolamide 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197304,1970-01-01,2099-12-31,NA
580944,1703691,acyclovir 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197311,1970-01-01,2099-12-31,NA
580951,1167323,allopurinol 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197319,1970-01-01,2099-12-31,NA
580952,19018787,allopurinol 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197320,1970-01-01,2099-12-31,NA
580953,781062,alprazolam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197321,1970-01-01,2099-12-31,NA
580974,1332419,amlodipine 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197361,1970-01-01,2099-12-31,NA
580993,19018811,atenolol 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197380,1970-01-01,2099-12-31,NA
580994,1314008,atenolol 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197381,1970-01-01,2099-12-31,NA
581003,715235,baclofen 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197391,1970-01-01,2099-12-31,NA
581008,1136682,benzonatate 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197397,1970-01-01,2099-12-31,NA
581108,1395073,chlorthalidone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197499,1970-01-01,2099-12-31,NA
581119,1797515,ciprofloxacin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197511,1970-01-01,2099-12-31,NA
581124,1750501,clarithromycin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197516,1970-01-01,2099-12-31,NA
581126,997892,clindamycin 150 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197518,1970-01-01,2099-12-31,NA
581135,798875,clonazepam 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197527,1970-01-01,2099-12-31,NA
581136,798876,clonazepam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197528,1970-01-01,2099-12-31,NA
581149,1101556,colchicine 0.6 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197541,1970-01-01,2099-12-31,NA
581188,1518261,dexamethasone 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197581,1970-01-01,2099-12-31,NA
581189,1518292,dexamethasone 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197582,1970-01-01,2099-12-31,NA
581196,723020,diazepam 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197589,1970-01-01,2099-12-31,NA
581198,19018909,diazepam 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197590,1970-01-01,2099-12-31,NA
581199,723042,diazepam 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197591,1970-01-01,2099-12-31,NA
581213,19018935,digoxin 0.125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197604,1970-01-01,2099-12-31,NA
581215,19018937,digoxin 0.25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197606,1970-01-01,2099-12-31,NA
581235,1363059,doxazosin 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197627,1970-01-01,2099-12-31,NA
581243,1037007,dronabinol 2.5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197635,1970-01-01,2099-12-31,NA
581305,1754996,fluconazole 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197699,1970-01-01,2099-12-31,NA
581306,19019003,fluconazole 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197700,1970-01-01,2099-12-31,NA
581335,956877,furosemide 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197732,1970-01-01,2099-12-31,NA
581370,19019044,hydrochlorothiazide 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197770,1970-01-01,2099-12-31,NA
581397,1377163,hydroxyurea 500 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197797,1970-01-01,2099-12-31,NA
581403,19019050,ibuprofen 20 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,197803,1970-01-01,2099-12-31,NA
581405,19019072,ibuprofen 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197805,1970-01-01,2099-12-31,NA
581406,19019073,ibuprofen 600 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197806,1970-01-01,2099-12-31,NA
581417,1178665,indomethacin 25 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,197817,1970-01-01,2099-12-31,NA
581459,989898,lidocaine 25 MG/ML / prilocaine 25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,197877,1970-01-01,2099-12-31,NA
581483,19019112,lorazepam 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197900,1970-01-01,2099-12-31,NA
581484,19019113,lorazepam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197901,1970-01-01,2099-12-31,NA
581525,1504621,methimazole 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197941,1970-01-01,2099-12-31,NA
581526,1504672,methimazole 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197942,1970-01-01,2099-12-31,NA
581527,704944,methocarbamol 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197943,1970-01-01,2099-12-31,NA
581560,907016,metolazone 2.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197979,1970-01-01,2099-12-31,NA
581570,1309190,mitoxantrone 2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,197989,1970-01-01,2099-12-31,NA
581585,19019236,nadolol 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198006,1970-01-01,2099-12-31,NA
581592,19019272,naproxen 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198013,1970-01-01,2099-12-31,NA
581606,19019306,24 HR nicotine 0.583 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198029,1970-01-01,2099-12-31,NA
581607,19019307,24 HR nicotine 0.875 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198030,1970-01-01,2099-12-31,NA
581608,19019308,24 HR nicotine 0.292 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,198031,1970-01-01,2099-12-31,NA
581609,19019309,nifedipine 10 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198032,1970-01-01,2099-12-31,NA
581613,19019333,24 HR nifedipine 90 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,198036,1970-01-01,2099-12-31,NA
581614,19019334,nimodipine 30 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198037,1970-01-01,2099-12-31,NA
581615,19019335,nitroglycerin 0.3 MG Sublingual Tablet,Drug,RxNorm,Clinical Drug,S,198038,1970-01-01,2099-12-31,NA
581628,19019418,omeprazole 20 MG Delayed Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,198051,1970-01-01,2099-12-31,NA
581629,19019419,ondansetron 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198052,1970-01-01,2099-12-31,NA
581652,19019529,perphenazine 2 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198076,1970-01-01,2099-12-31,NA
581654,19019581,perphenazine 8 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198078,1970-01-01,2099-12-31,NA
581676,19019630,vitamin K1 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198102,1970-01-01,2099-12-31,NA
581714,1350490,prazosin 5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198141,1970-01-01,2099-12-31,NA
581718,1551101,prednisone 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198145,1970-01-01,2099-12-31,NA
581720,1551123,prednisone 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198148,1970-01-01,2099-12-31,NA
581761,1334460,ramipril 5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198189,1970-01-01,2099-12-31,NA
581763,961050,ranitidine 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198191,1970-01-01,2099-12-31,NA
581783,1539407,simvastatin 40 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198211,1970-01-01,2099-12-31,NA
581793,970282,spironolactone 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198222,1970-01-01,2099-12-31,NA
581803,964362,sulfasalazine 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198232,1970-01-01,2099-12-31,NA
581811,19019851,tamoxifen 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198240,1970-01-01,2099-12-31,NA
581905,1705676,trimethoprim 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198332,1970-01-01,2099-12-31,NA
581907,1836433,sulfamethoxazole 400 MG / trimethoprim 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198334,1970-01-01,2099-12-31,NA
581908,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198335,1970-01-01,2099-12-31,NA
581937,752095,prochlorperazine 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198365,1970-01-01,2099-12-31,NA
581940,734281,phenobarbital 65 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,198368,1970-01-01,2099-12-31,NA
581942,19019937,torsemide 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198370,1970-01-01,2099-12-31,NA
581943,942384,torsemide 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198371,1970-01-01,2099-12-31,NA
581944,942385,torsemide 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198372,1970-01-01,2099-12-31,NA
581949,950641,tacrolimus 1 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198377,1970-01-01,2099-12-31,NA
581994,705108,lamotrigine 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198427,1970-01-01,2099-12-31,NA
582004,19020053,acetaminophen 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198440,1970-01-01,2099-12-31,NA
582019,1112839,aspirin 300 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198464,1970-01-01,2099-12-31,NA
582022,1112892,aspirin 325 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,198467,1970-01-01,2099-12-31,NA
582063,19020131,bisacodyl 10 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198509,1970-01-01,2099-12-31,NA
582108,939903,capsaicin 0.25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,198555,1970-01-01,2099-12-31,NA
582152,1139699,butalbital,Drug,RxNorm,Ingredient,S,19860,1970-01-01,2099-12-31,NA
582184,19020398,ferrous gluconate 324 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198630,1970-01-01,2099-12-31,NA
582201,1396154,ferrous sulfate 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198635,1970-01-01,2099-12-31,NA
582346,1560525,glucose 0.4 MG/MG Oral Gel,Drug,RxNorm,Clinical Drug,S,198683,1970-01-01,2099-12-31,NA
582468,993653,magnesium oxide 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198741,1970-01-01,2099-12-31,NA
582492,1517827,niacin 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198759,1970-01-01,2099-12-31,NA
582520,923541,phenol 14 MG/ML Mucosal Spray,Drug,RxNorm,Clinical Drug,S,198776,1970-01-01,2099-12-31,NA
582655,939510,sodium bicarbonate 650 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198861,1970-01-01,2099-12-31,NA
583218,939881,capsaicin,Drug,RxNorm,Ingredient,S,1992,1970-01-01,2099-12-31,NA
583249,19016315,cisatracurium 2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,199211,1970-01-01,2099-12-31,NA
583289,793238,12 HR timolol 5 MG/ML Ophthalmic Solution,Drug,RxNorm,Quant Clinical Drug,S,1992303,2018-02-05,2099-12-31,NA
583306,793244,psyllium 2500 MG Oral Wafer [Metamucil],Drug,RxNorm,Branded Drug,S,1992418,2018-02-05,2099-12-31,NA
583574,19095165,cholecalciferol 0.025 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,199362,1970-01-01,2099-12-31,NA
584265,953102,50 ML famotidine 0.4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,199739,1970-01-01,2099-12-31,NA
584342,1340128,captopril,Drug,RxNorm,Ingredient,S,1998,1970-01-01,2099-12-31,NA
584512,742303,topiramate 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,199888,1970-01-01,2099-12-31,NA
584578,19022486,hydrochlorothiazide 12.5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,199903,1970-01-01,2099-12-31,NA
584906,19022749,carvedilol 6.25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,200031,1970-01-01,2099-12-31,NA
584907,19022750,carvedilol 12.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,200032,1970-01-01,2099-12-31,NA
584909,19022782,olanzapine 2.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,200034,1970-01-01,2099-12-31,NA
584995,19022948,irbesartan 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,200095,1970-01-01,2099-12-31,NA
585286,740275,carbamazepine,Drug,RxNorm,Ingredient,S,2002,1970-01-01,2099-12-31,NA
585617,19023636,citalopram 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,200371,1970-01-01,2099-12-31,NA
586930,1346823,carvedilol,Drug,RxNorm,Ingredient,S,20352,1970-01-01,2099-12-31,NA
587769,19027805,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,204602,1970-01-01,2099-12-31,NA
588198,1748975,cefepime,Drug,RxNorm,Ingredient,S,20481,1970-01-01,2099-12-31,NA
588313,1749008,cefpodoxime,Drug,RxNorm,Ingredient,S,20489,1970-01-01,2099-12-31,NA
588357,1560163,0.5 ML influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 an...,Drug,RxNorm,Quant Branded Drug,S,2048976,2018-08-06,2099-12-31,NA
588839,19028579,mineral oil 1000 MG/ML Enema,Drug,RxNorm,Clinical Drug,S,205121,1970-01-01,2099-12-31,NA
589702,19029685,doxycycline hyclate 100 MG Oral Capsule [Vibramycin],Drug,RxNorm,Branded Drug,S,205604,1970-01-01,2099-12-31,NA
589853,19029876,dexamethasone 1 MG/ML Ophthalmic Suspension [Maxidex],Drug,RxNorm,Branded Drug,S,205669,1970-01-01,2099-12-31,NA
590486,19030761,1 ML epoetin alfa 2000 UNT/ML Injection [Epogen],Drug,RxNorm,Quant Branded Drug,S,205917,1970-01-01,2099-12-31,NA
590496,19030762,1 ML epoetin alfa 2000 UNT/ML Injection [Procrit],Drug,RxNorm,Quant Branded Drug,S,205918,1970-01-01,2099-12-31,NA
590524,19030765,1 ML epoetin alfa 4000 UNT/ML Injection [Epogen],Drug,RxNorm,Quant Branded Drug,S,205923,1970-01-01,2099-12-31,NA
590527,19030766,1 ML epoetin alfa 4000 UNT/ML Injection [Procrit],Drug,RxNorm,Quant Branded Drug,S,205924,1970-01-01,2099-12-31,NA
590709,19031216,erythromycin 250 MG Delayed Release Oral Tablet [Ery-Tab],Drug,RxNorm,Branded Drug,S,206075,1970-01-01,2099-12-31,NA
590735,1149196,cetirizine,Drug,RxNorm,Ingredient,S,20610,1970-01-01,2099-12-31,NA
591427,19033500,loratadine 10 MG Oral Tablet [Claritin],Drug,RxNorm,Branded Drug,S,206805,1970-01-01,2099-12-31,NA
591453,19033606,etoposide 20 MG/ML Injectable Solution [Toposar],Drug,RxNorm,Branded Drug,S,206831,1970-01-01,2099-12-31,NA
591464,19033627,isosorbide dinitrate 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,206842,1970-01-01,2099-12-31,NA
591593,19034049,ketamine 50 MG/ML Injectable Solution [Ketalar],Drug,RxNorm,Branded Drug,S,206972,1970-01-01,2099-12-31,NA
591756,19034645,methylprednisolone 2 MG Oral Tablet [Medrol],Drug,RxNorm,Branded Drug,S,207136,1970-01-01,2099-12-31,NA
591757,19034646,methylprednisolone 8 MG Oral Tablet [Medrol],Drug,RxNorm,Branded Drug,S,207137,1970-01-01,2099-12-31,NA
591811,19034805,methylprednisolone 40 MG Injection [Solu-Medrol],Drug,RxNorm,Branded Drug,S,207191,1970-01-01,2099-12-31,NA
591893,19035072,nitroglycerin 0.02 MG/MG Topical Ointment [Nitro-Bid],Drug,RxNorm,Branded Drug,S,207273,1970-01-01,2099-12-31,NA
591947,19035247,nitroglycerin 0.3 MG Sublingual Tablet [Nitrostat],Drug,RxNorm,Branded Drug,S,207331,1970-01-01,2099-12-31,NA
591962,19035279,nitroglycerin 0.4 MG Sublingual Tablet [Nitrostat],Drug,RxNorm,Branded Drug,S,207346,1970-01-01,2099-12-31,NA
592291,19036210,2 ML sodium nitroprusside 25 MG/ML Injection [Nitropress],Drug,RxNorm,Quant Branded Drug,S,207678,1970-01-01,2099-12-31,NA
592449,19036628,vitamin K1 5 MG Oral Tablet [Mephyton],Drug,RxNorm,Branded Drug,S,207839,1970-01-01,2099-12-31,NA
592693,19037427,torsemide 100 MG Oral Tablet [Demadex],Drug,RxNorm,Branded Drug,S,208080,1970-01-01,2099-12-31,NA
593136,19038853,thyroid (USP) 30 MG Oral Tablet [Armour Thyroid],Drug,RxNorm,Branded Drug,S,208535,1970-01-01,2099-12-31,NA
593560,19040187,potassium chloride 1.33 MEQ/ML Oral Solution [Kay Ciel],Drug,RxNorm,Branded Drug,S,208958,1970-01-01,2099-12-31,NA
593807,19040856,4 ML norepinephrine 1 MG/ML Injection [Levophed],Drug,RxNorm,Quant Branded Drug,S,209217,1970-01-01,2099-12-31,NA
593904,19041171,nicotine 2 MG Chewing Gum [Nicorette],Drug,RxNorm,Branded Drug,S,209326,1970-01-01,2099-12-31,NA
593938,19041255,acetaminophen 650 MG Rectal Suppository [Acephen],Drug,RxNorm,Branded Drug,S,209363,1970-01-01,2099-12-31,NA
593950,19041287,acetaminophen 325 MG Oral Tablet [Mapap],Drug,RxNorm,Branded Drug,S,209375,1970-01-01,2099-12-31,NA
594153,19041823,bisacodyl 10 MG Rectal Suppository [Bisac-Evac],Drug,RxNorm,Branded Drug,S,209597,1970-01-01,2099-12-31,NA
594194,19041926,cholecalciferol 0.01 MG Oral Tablet [Delta D3],Drug,RxNorm,Branded Drug,S,209638,1970-01-01,2099-12-31,NA
595677,35202043,1 ML vasopressin (USP) 20 UNT/ML Injection [Vasostrict],Drug,RxNorm,Quant Branded Drug,S,2103184,2018-12-03,2099-12-31,NA
596619,19044710,cisatracurium 2 MG/ML Injectable Solution [Nimbex],Drug,RxNorm,Branded Drug,S,210677,1970-01-01,2099-12-31,NA
596826,19044994,aluminum hydroxide 120 MG/ML Oral Suspension [Alternagel],Drug,RxNorm,Branded Drug,S,210782,1970-01-01,2099-12-31,NA
597844,725173,mirtazapine 30 MG Oral Tablet [Remeron],Drug,RxNorm,Branded Drug,S,211323,1970-01-01,2099-12-31,NA
598216,1366754,100 ML calcium gluconate 20 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,2117608,2019-04-01,2099-12-31,NA
598305,1742257,levofloxacin 250 MG Oral Tablet [Levaquin],Drug,RxNorm,Branded Drug,S,211815,1970-01-01,2099-12-31,NA
598306,1742258,levofloxacin 500 MG Oral Tablet [Levaquin],Drug,RxNorm,Branded Drug,S,211816,1970-01-01,2099-12-31,NA
598770,19046742,aspirin 325 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,212033,1970-01-01,2099-12-31,NA
598925,1750500,clarithromycin,Drug,RxNorm,Ingredient,S,21212,1970-01-01,2099-12-31,NA
599050,1301165,epoetin alfa 20000 UNT/ML Injectable Solution [Epogen],Drug,RxNorm,Branded Drug,S,212218,1970-01-01,2099-12-31,NA
599557,19047064,olanzapine 2.5 MG Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,212405,1970-01-01,2099-12-31,NA
600104,1322185,clopidogrel 75 MG Oral Tablet [Plavix],Drug,RxNorm,Branded Drug,S,213169,1970-01-01,2099-12-31,NA
600117,951535,mupirocin 20 MG/ML Topical Cream [Bactroban],Drug,RxNorm,Branded Drug,S,213182,1970-01-01,2099-12-31,NA
600392,1301168,1 ML epoetin alfa 40000 UNT/ML Injection [Procrit],Drug,RxNorm,Quant Branded Drug,S,213475,1970-01-01,2099-12-31,NA
601090,951469,calcium acetate,Drug,RxNorm,Ingredient,S,214342,1970-01-01,2099-12-31,NA
601235,952004,sevelamer,Drug,RxNorm,Ingredient,S,214824,1970-01-01,2099-12-31,NA
604781,1361662,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Pre...,Drug,RxNorm,Quant Branded Drug,S,2177797,2019-09-03,2099-12-31,NA
605180,1771162,cefazolin,Drug,RxNorm,Ingredient,S,2180,1970-01-01,2099-12-31,NA
606382,1776684,ceftazidime,Drug,RxNorm,Ingredient,S,2191,1970-01-01,2099-12-31,NA
606562,1777806,ceftriaxone,Drug,RxNorm,Ingredient,S,2193,1970-01-01,2099-12-31,NA
606692,778711,cyclobenzaprine,Drug,RxNorm,Ingredient,S,21949,1970-01-01,2099-12-31,NA
609111,986417,polyethylene glycol 3350,Drug,RxNorm,Ingredient,S,221147,1970-01-01,2099-12-31,NA
609150,1786617,daptomycin,Drug,RxNorm,Ingredient,S,22299,1970-01-01,2099-12-31,NA
609151,1786621,cephalexin,Drug,RxNorm,Ingredient,S,2231,1970-01-01,2099-12-31,NA
609969,37497785,acyclovir 500 MG Injection,Drug,RxNorm,Clinical Drug,S,2263505,2020-05-04,2099-12-31,NA
610830,988294,dexpanthenol,Drug,RxNorm,Ingredient,S,22701,1970-01-01,2099-12-31,NA
611279,37498700,hydromorphone hydrochloride 0.2 MG/ML Prefilled Syringe,Drug,RxNorm,Clinical Drug,S,2277371,2020-05-04,2099-12-31,NA
612278,19089969,clevidipine,Drug,RxNorm,Ingredient,S,233603,2008-08-31,2099-12-31,NA
612362,990499,"sodium phosphate, monobasic",Drug,RxNorm,Ingredient,S,235496,1970-01-01,2099-12-31,NA
612423,1790812,chlorhexidine,Drug,RxNorm,Ingredient,S,2358,1970-01-01,2099-12-31,NA
613027,991710,"sodium phosphate, dibasic",Drug,RxNorm,Ingredient,S,236719,1970-01-01,2099-12-31,NA
613309,19056802,alpha tocopherol,Drug,RxNorm,Ingredient,S,237099,1970-01-01,2099-12-31,NA
613372,1192218,levalbuterol,Drug,RxNorm,Ingredient,S,237159,1970-01-01,2099-12-31,NA
614055,1387458,folic acid 5 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,237786,1970-01-01,2099-12-31,NA
614417,1134771,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,238154,1970-01-01,2099-12-31,NA
614466,963359,glycopyrrolate 0.2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,238212,1970-01-01,2099-12-31,NA
615236,19057568,vancomycin 100 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,239209,1970-01-01,2099-12-31,NA
615514,992590,chlorothiazide,Drug,RxNorm,Ingredient,S,2396,1970-01-01,2099-12-31,NA
615790,1192710,chlorpheniramine,Drug,RxNorm,Ingredient,S,2400,1970-01-01,2099-12-31,NA
615981,1395058,chlorthalidone,Drug,RxNorm,Ingredient,S,2409,1970-01-01,2099-12-31,NA
616065,19095164,cholecalciferol,Drug,RxNorm,Ingredient,S,2418,1970-01-01,2099-12-31,NA
616305,1399178,5 ML sodium ferric gluconate complex 12.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,242761,1970-01-01,2099-12-31,NA
616990,19059412,500 ML dextran 40 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,244250,1970-01-01,2099-12-31,NA
617306,1154062,72 HR fentanyl 0.025 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,245134,1970-01-01,2099-12-31,NA
617307,1154063,72 HR fentanyl 0.05 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,245135,1970-01-01,2099-12-31,NA
618946,1395557,fludarabine,Drug,RxNorm,Ingredient,S,24698,1970-01-01,2099-12-31,NA
620871,1311105,20 ML cytarabine 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,249364,1970-01-01,2099-12-31,NA
620911,1396012,ferrous gluconate,Drug,RxNorm,Ingredient,S,24942,1970-01-01,2099-12-31,NA
620936,1396131,ferrous sulfate,Drug,RxNorm,Ingredient,S,24947,1970-01-01,2099-12-31,NA
621391,996416,finasteride,Drug,RxNorm,Ingredient,S,25025,1970-01-01,2099-12-31,NA
623292,19065567,magnesium hydroxide 80 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,253017,1970-01-01,2099-12-31,NA
623513,1596977,"insulin, regular, human",Drug,RxNorm,Ingredient,S,253182,1970-01-01,2099-12-31,NA
624159,797399,gabapentin,Drug,RxNorm,Ingredient,S,25480,1970-01-01,2099-12-31,NA
624287,1797513,ciprofloxacin,Drug,RxNorm,Ingredient,S,2551,1970-01-01,2099-12-31,NA
624370,797617,citalopram,Drug,RxNorm,Ingredient,S,2556,1970-01-01,2099-12-31,NA
625722,997881,clindamycin,Drug,RxNorm,Ingredient,S,2582,1970-01-01,2099-12-31,NA
626512,998415,clobetasol,Drug,RxNorm,Ingredient,S,2590,1970-01-01,2099-12-31,NA
627062,1545959,atorvastatin 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,259255,1970-01-01,2099-12-31,NA
627762,798874,clonazepam,Drug,RxNorm,Ingredient,S,2598,1970-01-01,2099-12-31,NA
627910,1398937,clonidine,Drug,RxNorm,Ingredient,S,2599,1970-01-01,2099-12-31,NA
628241,1799139,oseltamivir,Drug,RxNorm,Ingredient,S,260101,1970-01-01,2099-12-31,NA
629922,1784447,ivermectin 3 MG Oral Tablet [Stromectol],Drug,RxNorm,Branded Drug,S,261314,1970-01-01,2099-12-31,NA
629923,1799140,oseltamivir 75 MG Oral Capsule [Tamiflu],Drug,RxNorm,Branded Drug,S,261315,1970-01-01,2099-12-31,NA
629942,711586,levetiracetam 500 MG Oral Tablet [Keppra],Drug,RxNorm,Branded Drug,S,261336,1970-01-01,2099-12-31,NA
